"","logFC","AveExpr","t","P.Value","adj.P.Val","B","symbol","Significant"
"Dnmt3a",-0.423104510843176,5.78364917758931,-6.18934574113591,5.0551485612865e-08,1.2730419655192e-07,7.34917613994825,"Dnmt3a","No"
"Irf8",0.423103610392519,1.67085970778238,1.4399576980662,0.154833666915758,0.185778007289141,-5.37597035213086,"Irf8","No"
"1600012H06Rik",-0.422990542198862,4.30023706967427,-3.64511361431812,0.000543114073580499,0.000898914739739096,-1.21229361119207,"1600012H06Rik","No"
"Hnrnpm",-0.422982449199149,7.09821825070414,-9.3402820371767,1.68663261724192e-13,7.32363799845248e-13,19.5401993174269,"Hnrnpm","No"
"Cog4",-0.42297140291021,6.20445411459705,-7.12368046376331,1.22012790510216e-09,3.61517361882277e-09,10.9140115599567,"Cog4","No"
"Ccdc141",0.422790527267563,2.76912979396586,2.12498676512248,0.0375192497622293,0.0496689459802366,-4.57430443948584,"Ccdc141","No"
"Lss",0.422706846562508,6.11410217488876,6.83492653442348,3.88413812769611e-09,1.09955319912643e-08,9.77879935066781,"Lss","No"
"Slmap",0.422697210268578,6.96398868585075,8.98799984693274,6.83137237868594e-13,2.79875422699621e-12,18.1651257428346,"Slmap","No"
"Tmem107",-0.422683076773502,3.9835732501104,-3.29779924319501,0.0016052584888797,0.00252826307325452,-2.12572715016632,"Tmem107","No"
"Nup98",0.422676091072967,6.9061166433088,8.90803208672122,9.39550375694567e-13,3.78644773045215e-12,17.8614386162873,"Nup98","No"
"Actmap",0.422554947469594,2.73934694104294,2.10944241058468,0.0388887878504087,0.051338614612265,-4.59521432611823,"Actmap","No"
"Smco4",0.422392487883673,2.84676352617002,2.17307455290009,0.0335451687362806,0.044751615055818,-4.50368868773394,"Smco4","No"
"Rhbdl3",-0.42233913520453,1.74409702857613,-1.43652388540917,0.15580421451984,0.186841191032284,-5.39531764653744,"Rhbdl3","No"
"Ndufc2",-0.422153282538211,5.22653945923169,-5.11380027037878,3.18276035355337e-06,6.73703730394953e-06,3.44885165602447,"Ndufc2","No"
"Rsl1d1",0.421886051291878,7.60638328211173,10.3252314370858,3.56782313092501e-15,1.83283689780811e-14,23.2730122861519,"Rsl1d1","No"
"Nt5dc2",0.42162266327053,7.79613157204217,11.2156305284678,1.1894742286492e-16,7.10899635798714e-16,26.6483741128811,"Nt5dc2","No"
"Syf2",0.421527945528657,5.79799645301133,6.1020753026344,7.1267539148561e-08,1.76790378370024e-07,6.99483310946569,"Syf2","No"
"Ythdf3",0.421385911739916,6.79317434484362,8.61543000530361,3.02529135416532e-12,1.14867612800888e-11,16.7210117415842,"Ythdf3","No"
"Zfp638",-0.42138155010266,6.2029144442097,-6.9656453832025,2.30077226196433e-09,6.63922847941620e-09,10.283263591578,"Zfp638","No"
"Ppp1r12c",0.421275113992444,6.7079228368439,8.43284064376321,6.28980782825078e-12,2.31148696323923e-11,16.0120891134838,"Ppp1r12c","No"
"Rpusd2",-0.421263054066482,3.42350226117433,-2.65871219245554,0.00993337571306343,0.0141902312973745,-3.61175984636843,"Rpusd2","No"
"Rps27a",0.421210127449028,9.68026742771562,18.127966366619,1.12318106979739e-26,1.91880379929093e-25,49.516549300732,"Rps27a","No"
"Sms",0.420789191762872,5.81420651722178,6.22236474102886,4.43801970603172e-08,1.12531563663544e-07,7.45823684094122,"Sms","No"
"Cenps",-0.420660052544816,2.24467838878647,-1.72151662739721,0.0900678000937425,0.112502115220132,-5.12407495226441,"Cenps","No"
"Hebp2",-0.420644725875783,2.7847865769008,-2.10054784306245,0.0396918434138335,0.0523571031973791,-4.61736966164024,"Hebp2","No"
"Card10",-0.42046746005753,3.50554357755325,-2.72879925695048,0.00822993602841234,0.0118808233649968,-3.46963382268668,"Card10","No"
"Elf1",0.420427963131713,5.51644816327366,5.6684539425499,3.86141608593011e-07,8.89868700080491e-07,5.41702591094797,"Elf1","No"
"Dpp8",-0.420403892438915,6.74934638064491,-8.27554948403193,1.18289864143698e-11,4.25407655552274e-11,15.3784137654308,"Dpp8","No"
"Kdm4b",-0.420242621955237,6.09820940942019,-6.82628321506471,4.02083358587555e-09,1.13582772970658e-08,9.76074163335376,"Kdm4b","No"
"Dact3",0.420092218935361,5.47512281908815,5.59260208437276,5.17230752306143e-07,1.17846223929141e-06,5.14243656262672,"Dact3","No"
"Xrcc6",0.419943525058712,6.89760978012323,8.66814080005349,2.44980308123835e-12,9.40389997118505e-12,16.9035816939702,"Xrcc6","No"
"Slc18b1",0.419925057263603,3.271252887307,2.50287204740571,0.0149267565275441,0.0208733393557944,-3.93637846349571,"Slc18b1","No"
"Emc3",0.419909000608494,6.51556427647661,7.81881641451339,7.43314728109595e-11,2.47101420008183e-10,13.5982537586327,"Emc3","No"
"Gpx1",0.419726991625112,6.74335347655895,8.24712194518677,1.32606501022216e-11,4.73558970828328e-11,15.2559417066017,"Gpx1","No"
"Cisd3",-0.419658377051262,5.64580766417905,-5.75588220131641,2.75337097645664e-07,6.4311536761368e-07,5.7189287655723,"Cisd3","No"
"Cav2",0.419657721931831,5.69901500539478,5.96299649562393,1.2293037307604e-07,2.97692692265206e-07,6.48775643374023,"Cav2","No"
"Asic1",-0.419352878581875,3.0838395438884,-2.34846620781624,0.0220044826584655,0.0300563390418267,-4.20559291618242,"Asic1","No"
"Rps2",0.419134631431566,11.4920111737656,30.0310049324918,5.01160802320705e-39,3.55743769518986e-37,77.837044034123,"Rps2","No"
"Zfp33b",0.418994242693572,4.00406377045956,3.11797034187449,0.00274480595753975,0.00419898055553563,-2.64589759439347,"Zfp33b","No"
"Mgmt",-0.418897090405095,1.35155763569414,-1.2832762649556,0.204099014760324,0.239816794009785,-5.47604664949119,"Mgmt","No"
"Cd164",0.41889026523058,8.31807870870965,12.8716987833433,2.73416433253998e-19,2.17325133833148e-18,32.6518822714003,"Cd164","No"
"Spred3",-0.418683065589232,4.71662476656642,-4.23516888361971,7.58077497498234e-05,0.000137732284448283,0.532553068365182,"Spred3","No"
"Rplp1",0.418666043555777,10.3594438783385,21.6905370385671,6.5108870321085e-31,1.75305303172836e-29,59.2184405898616,"Rplp1","No"
"Acly",-0.418579516982077,7.99616990926341,-11.7870751066887,1.40704301463076e-17,9.2920840677655e-17,28.7584268593728,"Acly","No"
"Prdm4",0.418432052345866,5.31252455819208,5.19889617303456,2.313315943675e-06,4.96073599940904e-06,3.72328923326941,"Prdm4","No"
"Shq1",-0.418323746551286,3.67036566110258,-2.91036433819233,0.00498551197594607,0.00739332878658341,-3.06905091427475,"Shq1","No"
"Ptprf",-0.418277875012078,6.98931534527227,-8.85986072461072,1.13862565493323e-12,4.5497040769367e-12,17.6547975351145,"Ptprf","No"
"Prnp",0.41817847971412,7.51487661435914,10.494434757112,1.8570566432353e-15,9.89585302380786e-15,23.9525799173644,"Prnp","No"
"Phf8",-0.418159188521144,4.56973753052413,-3.95123024435781,0.000199214252683278,0.000346484537489234,-0.346998873653147,"Phf8","No"
"Gm32856",0.41814683624501,3.90751978899635,3.21735938287428,0.00204501589455873,0.0031741745772185,-2.33844782602717,"Gm32856","No"
"Sertad2",0.418090362069466,6.94081050658205,8.81528891540006,1.3603768383838e-12,5.38230764611223e-12,17.4810683164757,"Sertad2","No"
"Faah",-0.417969908287225,-0.690677967570804,-0.702374927291568,0.485034233745537,0.527041946524088,-5.50530030600463,"Faah","No"
"Sypl1",0.417931247721652,6.66779860888194,8.25024793535926,1.30950804897779e-11,4.68276127212584e-11,15.2896878710563,"Sypl1","No"
"Isca2",-0.417864462236204,3.79394924049366,-2.82307011759971,0.00635981178880866,0.00931481205833015,-3.33560962260582,"Isca2","No"
"Cnot8",0.417840892232968,6.32800845792289,7.18445257979881,9.55761004365235e-10,2.86447766356833e-09,11.1071909771486,"Cnot8","No"
"Itpkc",0.417825999736537,3.35614328659149,2.52740032108536,0.0140143264545461,0.0196644999320978,-3.90944567902838,"Itpkc","No"
"Degs1",-0.417796357763407,6.00903229638641,-6.32298907278594,2.98208199050024e-08,7.70269631093603e-08,7.80030755962533,"Degs1","No"
"Trip13",-0.417772732711976,4.44380648343025,-3.84931652857522,0.000279486227586547,0.000477895167458949,-0.628415437201189,"Trip13","No"
"Mlst8",0.417682452870468,3.79334697441974,2.99879837745565,0.00387802983636027,0.0058297812058716,-2.89293181248404,"Mlst8","No"
"Srsf12",0.41736285106857,2.25383621505953,1.73767773231685,0.0871572228763526,0.109082121106987,-5.10997735383865,"Srsf12","No"
"Ccdc85c",0.417002481430738,5.26470635672873,5.1747285778241,2.53319576447996e-06,5.41301361521363e-06,3.64960604231415,"Ccdc85c","No"
"Rbpj",0.416932779866545,9.02660073741552,15.0679576024709,1.48080259504406e-22,1.63801447055123e-21,40.083938186403,"Rbpj","No"
"Mindy2",-0.416866385428612,5.18677431361461,-4.94670314021259,5.92283398310508e-06,1.22194122306088e-05,2.85456738618212,"Mindy2","No"
"Tmem120a",0.416693873406872,5.01852688747534,4.73731004877736,1.27563100469546e-05,2.52689538223064e-05,2.15017052080053,"Tmem120a","No"
"Rsad2",-0.416604242883871,2.83205469554805,-2.10434376573246,0.0393473783803989,0.0519182008569995,-4.62590819583812,"Rsad2","No"
"Ubac1",-0.416443563748154,4.98080113456255,-4.58806912098711,2.18601589916035e-05,4.20782700775152e-05,1.64938160772571,"Ubac1","No"
"Ssx2ip",0.416393019738374,4.3434494513808,3.75122450010076,0.000385477012090253,0.000648766559970333,-0.913742483127561,"Ssx2ip","No"
"Sytl2",0.416372843849938,3.29179300312527,2.52041640563609,0.0142688495920741,0.0200047221678488,-3.90319902507404,"Sytl2","No"
"Mkrn3",-0.416326349104417,0.563295331156947,-0.987104544496308,0.327369930895397,0.369134835960075,-5.57707756027718,"Mkrn3","No"
"Galnt2",-0.416324388490706,7.51674909095041,-10.0495107706263,1.04045422237084e-14,5.08337708789372e-14,22.2278751211328,"Galnt2","No"
"Alg1",-0.41620676899102,3.76284251279846,-2.98694072933485,0.00401193532777913,0.00601880984865961,-2.90129843163882,"Alg1","No"
"Pde4dip",-0.416180137307117,5.29612640861665,-5.06271126325326,3.8513477772255e-06,8.08265460788795e-06,3.23979546383314,"Pde4dip","No"
"Add2",-0.416160630830827,-0.154050883318018,-0.812173575153417,0.419752416384459,0.462466266192506,-5.54781979985923,"Add2","No"
"Smarcc1",0.415853130182346,7.60343243815713,10.5163060198288,1.70712491651633e-15,9.12253467867862e-15,24.0149630622677,"Smarcc1","No"
"Sike1",-0.415737408113588,4.83508257661515,-4.29160633882045,6.23249501250166e-05,0.000114457856662904,0.682451572054369,"Sike1","No"
"Rnf114",0.415715497556159,6.54776080252012,7.75370478315125,9.66229123717182e-11,3.17861843574272e-10,13.3270172760312,"Rnf114","No"
"Zmynd19",-0.415683770208917,5.18442528361719,-4.92670484088471,6.37660774142739e-06,1.31148266438964e-05,2.78319160028617,"Zmynd19","No"
"Ube4b",0.415518832018452,8.27767837359333,12.4321194861383,1.32652441867974e-18,9.87565066379966e-18,31.0680417678161,"Ube4b","No"
"Wdtc1",0.415385364095544,6.95501917951448,8.64540824516768,2.68314085895882e-12,1.02580679037498e-11,16.7967296460838,"Wdtc1","No"
"Mob1a",0.415275855266279,7.44620779227501,9.95680502943298,1.49361733494319e-14,7.19385939914219e-14,21.8744592802321,"Mob1a","No"
"Osmr",-0.415256514790266,6.74220154394035,-8.31258470461967,1.01935171318704e-11,3.68688682311846e-11,15.5290804264564,"Osmr","No"
"Ttc23",-0.41513230164542,5.07506974885895,-4.69563561139342,1.48373707953389e-05,2.91779644351598e-05,1.99557592502299,"Ttc23","No"
"Tent4a",0.415091782074036,5.75366912418894,6.00307400887461,1.05088552608564e-07,2.56518103590674e-07,6.62517358867048,"Tent4a","No"
"Mis18bp1",-0.415063147931646,4.30669241752184,-3.61426872388155,0.000599431306047385,0.00098806049378778,-1.308089408338,"Mis18bp1","No"
"Mrps24",0.414804051534088,4.76176525272235,4.28360911200194,6.40834104086772e-05,0.000117557101957543,0.668684968144513,"Mrps24","No"
"Star",0.414774256902589,2.59742936846035,1.95069559049203,0.0555476453025442,0.0718024582477331,-4.85072050912291,"Star","No"
"Nos1ap",0.414703722474027,1.06907147393117,1.15826255355867,0.25113184653978,0.289997749540586,-5.54688512252847,"Nos1ap","No"
"Ewsr1",0.414662685389553,8.10780615621964,12.0683844998812,4.99197727367727e-18,3.49860117902809e-17,29.770035848254,"Ewsr1","No"
"Usp38",-0.414642770840281,5.28330780041826,-5.04793136885796,4.06924576417684e-06,8.51974262991852e-06,3.1899396553599,"Usp38","No"
"Cdkn2c",0.414393985280918,5.37555600613169,5.21846609869016,2.14910512868082e-06,4.62728653335105e-06,3.77521652358694,"Cdkn2c","No"
"Stk11",0.414243933919131,7.27716424285996,9.54575447900064,7.4917214458998e-14,3.34719321685877e-13,20.2988265601181,"Stk11","No"
"Mov10",-0.414237408226163,5.53491499587984,-5.55654357586054,5.94100099968281e-07,1.34597793599231e-06,4.99688609286721,"Mov10","No"
"Smim29",0.41421417042474,4.14202026485629,3.4690818459077,0.000947824242390042,0.001529098078936,-1.69788606472451,"Smim29","No"
"Ly6c1",-0.414068289866428,4.93595664485558,-4.5493264962448,2.51111761276149e-05,4.80573460089331e-05,1.52928285785974,"Ly6c1","No"
"Tnfaip2",0.413867445349428,6.28859458773006,7.16849751822228,1.0190584205658e-09,3.04456031388485e-09,11.0554176887897,"Tnfaip2","No"
"Evc2",-0.413862344141836,5.53913917837848,-5.33179294078909,1.4005703115497e-06,3.0693693768385e-06,4.1526319411372,"Evc2","No"
"Sorbs3",-0.413557952155909,4.90116785080701,-4.47990391890715,3.21524005348058e-05,6.087447792027e-05,1.30092401583268,"Sorbs3","No"
"Tex10",0.413506000878877,5.96861454720121,6.44961636462959,1.80522853958574e-08,4.78673859288926e-08,8.29982849626694,"Tex10","No"
"Pum2",0.413431593903634,8.0040303080555,11.7833688115566,1.42647736435402e-17,9.39703251413024e-17,28.73551541205,"Pum2","No"
"Acot11",-0.413361856531142,1.13663199070765,-1.17268988206924,0.245338280089764,0.283875551770531,-5.54316355154408,"Acot11","No"
"Sfxn3",-0.413081763841662,6.29526757377217,-7.0108205999374,1.91947561823265e-09,5.56920641670388e-09,10.4349130838869,"Sfxn3","No"
"Parp11",-0.412998859238774,2.9024898919797,-2.14340483757089,0.0359510825370782,0.047783585621025,-4.57249313081196,"Parp11","No"
"Rpl29",0.412994403625912,7.7959225500356,10.7031517162391,8.33385770789847e-16,4.60547990069293e-15,24.6888281470363,"Rpl29","No"
"Brpf3",-0.412915288826406,4.83634862555512,-4.36635451484537,4.7997653209892e-05,8.92576139966526e-05,0.934389050158034,"Brpf3","No"
"Cgas",0.412886138245764,2.57742952158554,1.94744688766897,0.0559441216729644,0.0722797616397635,-4.8501085920682,"Cgas","No"
"Col16a1",-0.412780611156518,8.11139539041483,-11.7300147147173,1.7382299773356e-17,1.13326447540043e-16,28.5182215009373,"Col16a1","No"
"Cbx4",0.412772213554153,6.30814293476472,7.18659766270804,9.4755565749206e-10,2.84116869156304e-09,11.1218412022376,"Cbx4","No"
"Retreg1",0.412535466013274,5.25015525721344,5.10059571526545,3.34375868115932e-06,7.05981433652121e-06,3.38245370555052,"Retreg1","No"
"Pcbp2",0.412530589120593,9.26601055507678,15.9672257635469,8.11564753439841e-24,1.03983692443634e-22,42.9613310274133,"Pcbp2","No"
"Rad52",0.412425643884641,4.23121810559327,3.54120695650453,0.00075585443816383,0.00123379387754386,-1.5145859910056,"Rad52","No"
"Crlf2",0.412398807592079,4.04556542888759,3.32696604065057,0.00146908985886055,0.00232317116827674,-2.07686063959656,"Crlf2","No"
"Tlcd2",0.412297802045503,0.535885197021753,0.964936871270994,0.338268408528196,0.380201088467678,-5.5957162980339,"Tlcd2","No"
"Mapk1ip1",-0.412226589931062,3.64758214990132,-2.79158361938151,0.00693580080726217,0.0101093466471503,-3.36345720161554,"Mapk1ip1","No"
"Mcm6",0.412206573798461,8.01915913479653,11.6027924994329,2.78871822714076e-17,1.77100605948781e-16,28.0566263109727,"Mcm6","No"
"Myc",0.412178659346692,8.81634156433185,13.862795292792,8.50588598310718e-21,7.85714199998363e-20,36.0416845187301,"Myc","No"
"Zfp275",0.412111751642702,6.44245418963969,7.52683802805111,2.40972003229182e-10,7.61767652027663e-10,12.4459815315159,"Zfp275","No"
"Cbr2",-0.412031409020919,6.0553200805196,-6.47825956361268,1.61110453479092e-08,4.29865358689743e-08,8.39587573275868,"Cbr2","No"
"Lig1",0.411896507875909,6.86267124700979,8.62110637815474,2.95730479363805e-12,1.12479265990692e-11,16.7244738704668,"Lig1","No"
"Psmd5",0.411784943330186,6.12100404803363,6.64090081629219,8.43230427536452e-09,2.31596124459319e-08,9.00655064388466,"Psmd5","No"
"Fam149a",0.411782315163646,6.42681043361363,7.42679191924225,3.60520377856767e-10,1.12442375368203e-09,12.0488909937819,"Fam149a","No"
"Cd274",0.411731353555239,2.11981623065605,1.64330342079976,0.105305652634468,0.130030440285574,-5.21849949801673,"Cd274","No"
"Nfya",-0.411656505669834,6.53556389474188,-7.61988195165129,1.65654937286922e-10,5.32293303690779e-10,12.8033580305816,"Nfya","No"
"Las1l",0.411541648314996,5.95832725090365,6.46308668925873,1.71119989647701e-08,4.55108543895729e-08,8.35612786956714,"Las1l","No"
"Bub1b",0.41139073049484,7.26561007271446,9.63333296424395,5.30667100505766e-14,2.41318091542088e-13,20.6480109672996,"Bub1b","No"
"Dctn6",0.411359088916834,5.6499620876356,5.7711950854663,2.59464622179408e-07,6.07645270785015e-07,5.7661708927981,"Dctn6","No"
"Slco1a5",-0.411320154439545,-1.32821089259381,-0.576491186758295,0.566338689968312,0.605914384673118,-5.44816805244458,"Slco1a5","No"
"Ptprz1",-0.411270772745271,5.65126529342894,-5.74926490885833,2.8248970941223e-07,6.5889446542575e-07,5.69167654573963,"Ptprz1","No"
"Csrnp2",-0.411261716481162,3.52186737546152,-2.64729784620352,0.0102394631695784,0.0146001003891047,-3.67350346160771,"Csrnp2","No"
"Srp9",0.410983997013183,6.00824092322168,6.55930764359194,1.16717110765698e-08,3.15990807322837e-08,8.71959229799334,"Srp9","No"
"Sidt2",-0.410847094557777,7.55273204615929,-10.316691662751,3.68765197720615e-15,1.88995723341446e-14,23.2612089656009,"Sidt2","No"
"Fbxo42",-0.410553280379911,6.0075910516121,-6.44086347468218,1.86906133466103e-08,4.94714260344775e-08,8.26367865803115,"Fbxo42","No"
"Psmb1",0.41044830865706,7.80409125888461,11.0404435735996,2.30631098452247e-16,1.34036655028683e-15,25.9797462357449,"Psmb1","No"
"Atosb",-0.410431444262363,4.16933929712525,-3.40416704980326,0.00115936565799608,0.00185459384722101,-1.88479409932701,"Atosb","No"
"St3gal4",0.41041618449972,5.7511755527909,5.97179289163854,1.18773719894865e-07,2.88121775929173e-07,6.50499014123673,"St3gal4","No"
"Zdhhc20",0.410320419907571,7.07639732343102,8.65754832194824,2.55588270071217e-12,9.79128051060704e-12,16.8124384791944,"Zdhhc20","No"
"Chchd5",-0.410319857883899,4.45247885438837,-3.67719370238574,0.000489912385694476,0.000815230914843734,-1.16595802221622,"Chchd5","No"
"Thbs1",0.410088312298584,11.9667298302322,34.7117776878838,9.16759704849715e-43,9.5819435607678e-41,86.4195104583667,"Thbs1","No"
"Tug1",-0.409992139850695,6.9766229443814,-8.80001596630511,1.44594235376998e-12,5.70045702522801e-12,17.4185612051477,"Tug1","No"
"Syncrip",0.409948745203628,7.72665286791568,10.9037716497364,3.87545488562404e-16,2.20595146448428e-15,25.4761056230384,"Syncrip","No"
"Kdm5b",-0.40991341254287,6.25181556673753,-7.00105956506118,1.99613204569234e-09,5.78150922420253e-09,10.4090383444379,"Kdm5b","No"
"Raly",0.409794989653501,8.28354174232702,12.1038816538342,4.38315764297328e-18,3.08330866734644e-17,29.8616870088354,"Raly","No"
"Nek1",-0.409728031845618,5.87025579481516,-6.16602108780871,5.5416775376022e-08,1.38923942651807e-07,7.23037572878506,"Nek1","No"
"Ezr",0.40968817435843,6.9452520087678,8.66864590901299,2.44485642150044e-12,9.38762630575554e-12,16.8924873066079,"Ezr","No"
