"symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant","GENENAME"
"Gm53976",2.26546334781,-1.41363965047944,3.33105943759013,0.0014938467600558,0.00548742445843572,-1.32462811936179,"Yes","predicted gene, 53976"
"Chst5",2.25627054944769,-0.70730241846011,3.91073892808117,0.000239544607723749,0.00111290859967833,0.229261293543792,"Yes","carbohydrate sulfotransferase 5"
"Scn3a",-2.24935280891895,1.72304163270124,-6.97775799590346,2.89900885247797e-09,4.03777576734198e-08,10.8047349533815,"Yes","sodium channel, voltage-gated, type III, alpha"
"Angpt1",2.24900382259895,1.91630444285616,7.91834472578872,7.34048662862308e-11,1.34267642559944e-09,14.2795336265984,"Yes","angiopoietin 1"
"Otor",2.24319037157264,-0.85652353508873,3.67866133698495,0.000507711188621545,0.00213747049844417,-0.392232696917301,"Yes","otoraplin"
"Ppp2r2b",-2.2403830204017,-1.21719035968556,-3.40015533633226,0.0012110406298161,0.00457295234715364,-1.13429496902743,"Yes","protein phosphatase 2, regulatory subunit B, beta"
"Dio2",2.23360449604307,2.50143551676565,9.44408792942281,2.01968922112127e-13,5.3370088094096e-12,20.0355580634749,"Yes","deiodinase, iodothyronine, type II"
"Elf3",-2.21585808580184,-0.190047481640979,-4.29113958629176,6.67123700865242e-05,0.000363048880922635,1.38497388394987,"Yes","E74-like factor 3"
"Srpx2",2.21536789363076,3.5102654045898,13.3197156299649,1.81919073935552e-19,1.13665417644498e-17,33.7366450460913,"Yes","sushi-repeat-containing protein, X-linked 2"
"Pgbd1",2.21495259415265,1.04506438398611,5.69411995804953,4.09560651541704e-07,3.76373571942551e-06,6.12314251835499,"Yes","piggyBac transposable element derived 1"
"Npas2",-2.21240277032022,-0.894711975356119,-3.53280051483859,0.000804134907340959,0.00319622111951723,-0.761353354646793,"Yes","neuronal PAS domain protein 2"
"Tmem125",-2.21201107863488,-1.54805384696514,-3.15768850998624,0.00250232920530916,0.0085989832444587,-1.72779541224465,"Yes","transmembrane protein 125"
"P2ry10b",2.21081326426093,-0.328261170313612,4.15787489683517,0.000105053587662685,0.000538394603540727,0.985700644929393,"Yes","purinergic receptor P2Y, G-protein coupled 10B"
"Cacna1b",2.20949263718995,1.58224816363995,7.01134186431512,2.54282437067463e-09,3.57895838529374e-08,10.8960019233826,"Yes","calcium channel, voltage-dependent, N type, alpha 1B subunit"
"Cilp",-2.2072906832896,0.0834459619289316,-4.50111530717644,3.22132822415e-05,0.000190839077027513,2.06124445856784,"Yes","cartilage intermediate layer protein, nucleotide pyrophosphohydrolase"
"Palm3",-2.20663774806204,-0.439562717074586,-3.94379208443045,0.000214842081659164,0.00101007506113386,0.373248048781155,"Yes","paralemmin 3"
"Igf2bp3",-2.20357892524191,2.44788120820125,-8.89347336685615,1.66569593554077e-12,3.84709938209314e-11,18.0128660074401,"Yes","insulin-like growth factor 2 mRNA binding protein 3"
"Gm46305",2.20348218064952,-0.763413639331896,3.77303132633577,0.000375128381024837,0.00163488969448602,-0.133339050201628,"Yes","predicted gene, 46305"
"Rbm24",-2.20210654914079,-1.13612928294786,-3.4298395437457,0.00110582144979667,0.00421612164392109,-1.0488883493536,"Yes","RNA binding motif protein 24"
"Nat8f6",2.19580509609865,-0.768686259647796,3.74986006895059,0.000404212948883568,0.00175139532273177,-0.192546887843849,"Yes","N-acetyltransferase 8 (GCN5-related) family member 6"
"Rasgrp3",-2.19473817042,-0.777178057865748,-3.59940102744811,0.000652632424983856,0.00266120599781745,-0.574236111234485,"Yes","RAS, guanyl releasing protein 3"
"Fam107a",-2.18750456637681,-0.996635090367262,-3.52463068376125,0.000824874407602839,0.00326506681588442,-0.798544673345428,"Yes","family with sequence similarity 107, member A"
"D430019H16Rik",2.1822323178316,0.470407160664745,5.08389249623119,3.98315251796821e-06,2.96046316385508e-05,3.95887697662589,"Yes","RIKEN cDNA D430019H16 gene"
"Cimip2a",2.17979776121975,-2.00680999931744,2.63330784502423,0.0107699924109041,0.0295032920561766,-2.7946226880318,"No","ciliary microtubule inner protein 2A"
"Foxs1",-2.17972918555564,-1.80988027565973,-2.970809757033,0.0042858818351775,0.0135668858944504,-2.14543945467728,"No","forkhead box S1"
"Ccl20",-2.17559550060416,1.59375279091564,-6.94264339120266,3.32475570139341e-09,4.57830159457583e-08,10.6425909405227,"Yes","C-C motif chemokine ligand 20"
"Bcl11a",2.1697264345693,1.32534381848138,6.40643209940501,2.67367749559238e-08,3.1113787461763e-07,8.66726454333909,"Yes","BCL11 transcription factor A"
"Wfdc5",-2.14682848001679,-0.611121613054295,-3.78436828287171,0.000361639513483936,0.00158748586171822,-0.075526993983738,"Yes","WAP four-disulfide core domain 5"
"Thbs4",-2.14086421141422,-1.49301019794348,-3.00959834846548,0.00383902137274457,0.0123677325864271,-2.02592357821644,"No","thrombospondin 4"
"Lama1",-2.13729278496466,-0.102037628667844,-4.27521895093293,7.04549721680249e-05,0.000380781500751278,1.36566879250933,"Yes","laminin, alpha 1"
"Slfn3",-2.12805169932936,-0.948859362083764,-3.38892400254614,0.00125327042538531,0.00471112703340653,-1.10786175219647,"Yes","schlafen 3"
"Marveld3",-2.12689195918283,-1.34389566305374,-3.16373569573595,0.0024583570321106,0.00846746313146596,-1.6782618655773,"Yes","MARVEL (membrane-associating) domain containing 3"
"Arg1",-2.11990913698154,0.0759384542353367,-4.38786638548093,4.77925404472538e-05,0.000270891928071314,1.73179261545019,"Yes","arginase, liver"
"Rnf125",2.11769371863935,2.87043259789696,10.0999082689097,1.69592816704853e-14,5.28946617450238e-13,22.546256259467,"Yes","ring finger protein 125"
"Adamts16",2.11423664379994,-1.10849983461007,3.3451163402169,0.00143168386837907,0.00529020917277162,-1.23054671760288,"Yes","ADAM metallopeptidase with thrombospondin type 1 motif 16"
"Trp53",-2.11321498780545,5.90062411295124,-28.6469159114919,2.1167907382955e-36,1.17931704007288e-33,72.5835788383823,"Yes","transformation related protein 53"
"Spp1",2.11146335502435,9.0081343047823,66.4960579936148,2.39717262649983e-57,8.01314879723231e-54,120.734648728713,"Yes","secreted phosphoprotein 1"
"Gucy1b1",-2.10080496031423,-0.230729856650506,-3.89625261407122,0.000251212246214647,0.00115986151385913,0.293491759100546,"Yes","guanylate cyclase 1, soluble, beta 1"
"Camk2a",-2.08816755917421,-0.132471791142117,-4.09807484440377,0.000128521990957922,0.000643620801909506,0.865492687811173,"Yes","calcium/calmodulin-dependent protein kinase II alpha"
"Cntn1",-2.08582171885589,0.570130169410243,-4.9631042261463,6.18936458729073e-06,4.39267483527943e-05,3.60271562392143,"Yes","contactin 1"
"Zbtb8b",-2.08096052461128,0.528690991763483,-4.70877717256165,1.5463772097037e-05,9.95024526994618e-05,2.80065378200255,"Yes","zinc finger and BTB domain containing 8b"
"En1",-2.07963253886293,0.123940449407645,-4.41427841401617,4.36081782756997e-05,0.000249394761216587,1.82299213583929,"Yes","engrailed 1"
"Npr3",-2.06965590201362,4.4031786760613,-17.0463855008442,1.63025575409033e-24,2.05642921584357e-22,45.3455703653253,"Yes","natriuretic peptide receptor 3"
"Cap2",-2.06115723425662,1.03617904147226,-5.61977633478774,5.423684588928e-07,4.8218142711806e-06,5.87201534884352,"Yes","cyclase associated actin cytoskeleton regulatory protein 2"
"Epha8",-2.05744490850661,0.178907263935906,-4.4393507489006,3.99669230356215e-05,0.000230933719331585,1.90966550700449,"Yes","Eph receptor A8"
"Igfbp5",2.04938476406763,5.15490081895336,22.3409151664759,1.52574595614312e-30,4.4265763989484e-28,59.1632719373468,"Yes","insulin-like growth factor binding protein 5"
"Bcl11b",-2.04862491349308,-1.17411652233061,-3.14534159793953,0.00259441038507595,0.00885849368203537,-1.69101544680853,"Yes","B cell leukemia/lymphoma 11B"
"Lum",2.03979699808502,2.26261426650698,8.10515454499037,3.54186276969772e-11,6.82395491262655e-10,15.1149545773067,"Yes","lumican"
"Tmem217",2.03792235527712,-1.14752963508939,3.21063732356832,0.00214112754202906,0.00751023514283068,-1.53828215044559,"Yes","transmembrane protein 217"
"Nppc",-2.03473268140888,-0.724188166117423,-3.32978094047943,0.00149962533380066,0.00550562612252846,-1.21022679410142,"Yes","natriuretic peptide type C"
"Acan",2.03150841675892,3.38008939130683,11.9478278353512,2.03756316177079e-17,9.20414089055313e-16,29.1830912409915,"Yes","aggrecan"
"Ccn5",2.02991253857168,5.0887340724493,21.3554859393007,1.65079999180864e-29,4.16468805480629e-27,56.8178316472675,"Yes","cellular communication network factor 5"
"Gulo",2.02709912021123,0.829101466721941,5.2828809032436,1.91275242659798e-06,1.53054534386844e-05,4.70923721442236,"Yes","gulonolactone (L-) oxidase"
"Apol6",2.02466829620059,0.887411912496698,5.29647151968579,1.81871253609603e-06,1.46054086006847e-05,4.76948476959829,"Yes","apolipoprotein L 6"
"Cd300lb",2.02386363257798,-0.115168444230489,4.0755779468258,0.000138601279892185,0.000686310753817957,0.814496734982727,"Yes","CD300 molecule like family member B"
"Cyp2f2",2.02211244501466,-1.88308907150149,2.41802575937404,0.01869929929394,0.0467080760058419,-3.16790540239844,"No","cytochrome P450, family 2, subfamily f, polypeptide 2"
"Spint2",-2.0135123066387,2.98256632754122,-10.22769906427,1.051887499846e-14,3.36478176087101e-13,23.039160529426,"Yes","serine protease inhibitor, Kunitz type 2"
"Art3",2.01252637434438,-1.48452852669919,2.95137581599814,0.00452752762332408,0.0142040290594712,-2.13666644768043,"No","ADP-ribosyltransferase 3"
"Hrh1",-2.01130084770955,0.126880241619838,-4.21197483476326,8.74362978805692e-05,0.000459554907893885,1.23994408481501,"Yes","histamine receptor H1"
"Pkp1",2.00178869312039,0.440758299087711,4.68094647556383,1.7074854732219e-05,0.000108408301341168,2.70533236621772,"Yes","plakophilin 1"
"Mme",2.00008196953163,6.75121661721026,36.4835765722755,2.73425460801317e-42,2.61140845455315e-39,86.1758668837937,"Yes","membrane metallo endopeptidase"
"Cadm1",-1.99960032829907,3.4951194182168,-12.0421415526446,1.46182652660313e-17,6.74002844386566e-16,29.5293811856205,"Yes","cell adhesion molecule 1"
"Prr33",1.99947582623998,-0.01252296420729,3.91895041088297,0.000233164204067593,0.00108666384544712,0.399580454437338,"Yes","proline rich 33"
"Dock3",-1.99918994197452,0.58686719070663,-4.84032775213765,9.65097424613775e-06,6.53529470042831e-05,3.22509773323523,"Yes","dedicator of cyto-kinesis 3"
"Nrg2",-1.99627624257017,-0.90435220948902,-3.32150154326018,0.00153756084915428,0.00562482246622212,-1.25386647112009,"Yes","neuregulin 2"
"Nol3",1.99473672720208,1.58246430487733,6.51144403486283,1.78007327173214e-08,2.11755869362371e-07,9.13353692074476,"Yes","nucleolar protein 3 (apoptosis repressor with CARD domain)"
"Entpd3",-1.99357286545461,-0.539736161743454,-3.60415458557938,0.000642929807926114,0.00262813037657599,-0.514080212997572,"Yes","ectonucleoside triphosphate diphosphohydrolase 3"
"Col2a1",1.99197776289131,9.88409866755366,71.2713988923711,4.14563281733505e-59,1.84770854668623e-55,124.874245541549,"Yes","collagen, type II, alpha 1"
"Lrrc55",1.98127195432825,-0.76720824308882,3.36300114750818,0.00135612337295048,0.00505794299015924,-1.1325729579318,"Yes","leucine rich repeat containing 55"
"Cracdl",-1.98006469338512,-1.11298235885069,-3.08055998912033,0.00313184186231546,0.0103987726697343,-1.8221802611457,"No","capping protein inhibiting regulator of actin like"
"Adra1b",-1.96690662241046,-1.42669714017258,-2.90924366605463,0.0050954824791603,0.0157057852072043,-2.21785845373364,"No","adrenergic receptor, alpha 1b"
"Dlgap1",1.96451682321718,-0.225637846065963,3.88410421310639,0.000261416346000749,0.00119824927238724,0.272716823321528,"Yes","DLG associated protein 1"
"Gprin1",1.96231299822545,-0.539857997267715,3.5085844623387,0.000867098434786665,0.00341400858996835,-0.747177758087801,"Yes","G protein-regulated inducer of neurite outgrowth 1"
"Bst1",1.95933140906549,-1.29981255735204,2.94929415192808,0.00455414861505444,0.0142774961622258,-2.11878546807853,"No","bone marrow stromal cell antigen 1"
"Sult5a1",1.954030729976,-0.890308631684094,3.27063934823408,0.00179122847463934,0.00641245406543579,-1.36429635951235,"Yes","sulfotransferase family 5A, member 1"
"Zic1",1.95183592878527,4.25342197878863,15.5721507562983,1.32125912414036e-22,1.22684414922783e-20,41.0518675663044,"Yes","zinc finger protein of the cerebellum 1"
"Dcn",1.95079751234975,5.96094340907898,28.2006064480501,5.03979551183919e-36,2.69548423155208e-33,71.7909945143323,"Yes","decorin"
"Ecrg4",-1.94808197655893,-0.540142440311024,-3.50942180205162,0.000864845163849237,0.00340613981909518,-0.749311245064828,"Yes","ECRG4 augurin precursor"
"Fndc1",1.94487902462297,4.92927197707788,19.8794920292595,6.88372602198779e-28,1.39458031272725e-25,53.1308976365603,"Yes","fibronectin type III domain containing 1"
"Atp1a2",1.9446510286054,3.83361819297831,13.6026220988175,7.0847233748841e-20,4.76029327867213e-18,34.8148458883531,"Yes","ATPase, Na+/K+ transporting, alpha 2 polypeptide"
"Ccn2",1.94279736738898,8.00351597348113,49.8354392888992,4.65702706108023e-50,8.89558697624339e-47,104.062924296534,"Yes","cellular communication network factor 2"
"Syt1",-1.93311069029956,2.94911744699559,-9.67034781597762,8.5517057787192e-14,2.40726016773167e-12,21.0365598747765,"Yes","synaptotagmin I"
"Il6",1.931095237817,1.42020603117514,6.03007611730282,1.139301247741e-07,1.18181512672963e-06,7.39758086790974,"Yes","interleukin 6"
"Tnfrsf19",-1.92994059813477,1.80213283500701,-6.68443283345792,9.09183092057648e-09,1.14254578232169e-07,9.80546492601082,"Yes","tumor necrosis factor receptor superfamily, member 19"
"Spmap1",1.91928027215622,-1.43684632973223,2.83433305083361,0.00627117223147891,0.0187127524898693,-2.36626468287509,"No","sperm microtubule associated protein 1"
"Frem1",-1.91730985384726,-0.176556736199612,-3.8158801828148,0.000326544949802386,0.00145250582961001,0.0948783631921746,"Yes","Fras1 related extracellular matrix protein 1"
"Ppp1r14a",-1.91611813979354,1.38212252637609,-5.8614723874611,2.16956564120509e-07,2.12211135249109e-06,6.7947052094016,"Yes","protein phosphatase 1, regulatory inhibitor subunit 14A"
"Ctla2b",1.91305835083087,0.49174369139528,4.56227765195786,2.59872193540281e-05,0.000157656583476729,2.35543080592245,"Yes","cytotoxic T lymphocyte-associated protein 2 beta"
"Celsr1",-1.91300463819138,1.34767664477051,-5.09515964943706,3.82202277030995e-06,2.84729603514842e-05,4.18267474034519,"Yes","cadherin, EGF LAG seven-pass G-type receptor 1"
"Lmcd1",1.91298763119673,4.79873808870608,18.7244064110771,1.47738120869948e-26,2.4692580176901e-24,50.096220996461,"Yes","LIM and cysteine-rich domains 1"
"Ptn",-1.91118439444725,4.37104238704795,-15.9648660003732,3.99611566860289e-23,4.11015866191456e-21,42.2413077791904,"Yes","pleiotrophin"
"Nos1",1.90884757212304,-0.295806651158326,3.56757914505563,0.000721271327467729,0.00290923647649201,-0.565419172815091,"Yes","nitric oxide synthase 1, neuronal"
"Shisal1",-1.90254694675055,-0.563801658845543,-3.42534596257895,0.00112117290954531,0.00426370960566849,-0.957701631907539,"Yes","shisa like 1"
"Ccnb1ip1",-1.90239185832134,0.853301333970105,-4.93181413514858,6.93386945723684e-06,4.86681199541805e-05,3.57497901123244,"Yes","cyclin B1 interacting protein 1"
"Hmcn2",1.90157855605779,-0.663083484200812,3.35172139827417,0.00140332653073529,0.00519910980948574,-1.14408187093073,"Yes","hemicentin 2"
"Xkr4",1.89633111937146,-0.113673275152102,3.82809373871172,0.000313841601495351,0.00140393979712089,0.141372722342179,"Yes","X-linked Kx blood group related 4"
"Exoc3l2",1.89382992755714,-0.0107676144188074,3.89577748670647,0.000251604033466691,0.0011612694275054,0.339767287419751,"Yes","exocyst complex component 3-like 2"
"Megf10",1.87717511553988,4.02111328133099,13.9925858230526,1.96369328200938e-20,1.41164208998642e-18,36.1221570000543,"Yes","multiple EGF-like-domains 10"
"Sema5a",1.87604681648904,3.89694074540216,13.1262105760361,3.48801517414331e-19,2.0728111508209e-17,33.2901978162183,"Yes","sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A"
"Gbgt1",-1.873302347273,-0.303971385861815,-3.52723449509015,0.000818209894982064,0.00324261802912613,-0.671570455687212,"Yes","globoside alpha-1,3-N-acetylgalactosaminyltransferase 1"
"Gda",1.86386092320258,2.26269934860023,7.62564058745196,2.30367915395876e-10,3.89904986931426e-09,13.3675360066468,"Yes","guanine deaminase"
"Scube1",-1.85958920484208,-0.976592503196266,-3.06112381608937,0.00331235963061487,0.0109141351949116,-1.84704324718565,"No","signal peptide, CUB domain, EGF-like 1"
"Pi15",1.85715985052992,4.66221273735494,17.6471359054372,2.92138490981042e-25,4.02699357000775e-23,47.1444518940869,"Yes","peptidase inhibitor 15"
"Cfb",1.84874906173147,3.05912151107867,9.87378495651463,3.9653368880116e-14,1.16018642296725e-12,21.8207697059489,"Yes","complement factor B"
"Sparcl1",-1.84152927238059,0.934874836470466,-4.94611139837114,6.5833834289183e-06,4.64924254275491e-05,3.63831890240648,"Yes","SPARC-like 1"
"Astn2",-1.83976412148197,1.3945624211402,-5.6577019270838,4.70022569463292e-07,4.24639984884708e-06,6.09835247907947,"Yes","astrotactin 2"
"Samd5",1.83593723932688,0.532988120495231,4.22040514964032,8.49624945113327e-05,0.000448670424214467,1.3364538738902,"Yes","sterile alpha motif domain containing 5"
"Zic4",1.83126331091592,0.833021957064618,4.79611549810364,1.13140098400441e-05,7.51886807014062e-05,3.14599953632674,"Yes","zinc finger protein of the cerebellum 4"
"Neurl3",-1.82421617845694,2.34914159659096,-7.61589038541689,2.39319522134745e-10,4.0454378387657e-09,13.3445219333405,"Yes","neuralized E3 ubiquitin protein ligase 3"
"Myl9",-1.82384579140746,4.73589664632551,-17.5728456994835,3.60560283835066e-25,4.82105155515867e-23,46.949070957673,"Yes","myosin, light polypeptide 9, regulatory"
"4930486L24Rik",1.8222350928052,0.221607760176535,4.05399880777265,0.000148984022733103,0.00072889329233967,0.815664567073938,"Yes","RIKEN cDNA 4930486L24 gene"
"Bmp3",-1.82147277775346,2.13747712560661,-6.84982868905571,4.77482273352778e-09,6.4036263560682e-08,10.4841016591441,"Yes","bone morphogenetic protein 3"
